-9.746091602195795511e-01,-7.066658575473027115e-01,6.048798692952440659e-01,-7.733148758508316956e-01,6.117592826909673542e-02,-1.859031429009657399e-01,3.221949717292275639e-01,3.883607823104811563e-01,-5.581900591006773160e-01,-7.836458055530366451e-01,4.889177711031711948e-01,-1.168473305866661871e-01
-9.746091602195795511e-01,-7.066658575473027115e-01,-2.155456133912372549e-02,-8.470071683545788988e-01,1.051205766272894193e+00,2.389414710686484644e-01,9.284958527737945388e-01,1.048489882535581508e+00,-6.006469123799028642e-01,2.636731728964708532e-01,5.037229018709314943e-01,6.113078971019912933e-01
8.400459583562433497e-02,5.720899441025435461e-01,-3.445002865768309053e-01,6.216456632328881682e-02,-5.385341472280428254e-01,-3.273375656802225420e-01,6.400415143607830759e-02,-3.230548611557062522e-01,-2.719064694095628121e-01,2.717618480665240366e-01,-6.522778376357275532e-01,1.054977253524385788e-01
2.580376652074312452e-02,1.638790426585180482e+00,-1.251196705246875596e-01,-7.101642148240059349e-01,2.494679843939729968e-01,-1.877420238672610764e-01,3.982240195018360018e-01,4.595077541778350705e-01,-5.755911463468406097e-01,2.958045082768428480e-01,2.285549022449327172e-01,4.880446419216544762e-01
7.496624983379630569e-01,1.833550348663626761e-01,-1.055021089477262031e+00,1.494102191591901274e+00,-1.565015914318347079e+00,-3.531134075318948518e-01,-2.045018979990897545e+00,-1.865882069294380052e+00,1.406609553900559417e+00,-1.561397627507629393e-01,-1.345715814575410452e+00,-2.512557734918134056e+00
-9.746091602195795511e-01,-7.066658575473027115e-01,1.710544503257082294e+00,-7.156837932711924699e-01,1.008909023336897581e+00,3.690348316582367505e-01,9.890376437495399520e-01,1.032817339713453464e+00,-5.393786767483900180e-01,-4.876488237274581583e-01,8.426222498361618518e-01,3.519932438591297230e-01
-9.746091602195795511e-01,-7.066658575473027115e-01,1.172927269351156793e-01,-6.598279948986102150e-01,-6.520913726434243718e-02,-2.097038401953446041e-01,2.975190944123364822e-01,1.971072800720412577e-01,-4.657111012296344388e-01,-6.361485770376477944e-02,8.008823579878801002e-01,1.013715444910056468e-01
-9.746091602195795511e-01,-7.066658575473027115e-01,-3.330737014864696421e-01,-8.223073898975121754e-01,-3.352208642197476163e-01,-3.197752455214651346e-01,6.007439746586135110e-01,2.544920103923031252e-01,-5.912783643384824650e-01,-6.380208136802613117e-01,1.185332690795503491e-01,-5.276383696070077178e-01
2.991839127055093139e-01,-6.107770082647814291e-01,-7.555623548461749550e-01,2.098897387115021385e+00,7.101836983503055922e-01,-4.620596668207459234e-02,5.374557261366668115e-01,5.782588788810207880e-01,2.080262298661739173e+00,7.677522768258779884e-01,-7.058447519095766287e-01,-1.335940975033213518e-01
1.085568526175866522e+00,-4.917420617488699741e-01,-2.304097182324168214e-01,-6.649192530751619756e-01,5.863571808414239639e-01,-1.666996727910675102e-01,1.026202262463576043e+00,8.768199968660691512e-01,-4.546754516511205546e-01,4.061043523745516692e-01,1.399447182563111070e-01,-1.867009813207581859e+00
-2.735616917531401571e-01,1.160323092954346658e+00,5.128157143115230632e-01,-2.990705845270820798e-02,5.599094527092497442e-01,-2.552399427443862168e-01,1.133487479037944778e+00,7.200067611785302413e-01,-4.846641385598820517e-01,6.272133857555767245e-01,6.160161037565260039e-02,3.595152755285643265e-01
1.118660331895672710e+00,5.254964102726316089e-01,-2.114057122146763557e-01,3.749993805281567893e-01,-8.837794315411569013e-01,-3.341233816395575151e-01,-9.130135968418542358e-01,-9.071291352567826261e-01,1.544772282528185381e-01,4.812849460969833015e-01,-7.163564670827579084e-01,-5.161410140725375406e-01
-2.074267630076414848e-01,4.187013556237991763e-01,-6.342119728999158212e-01,-8.294755169649049575e-01,-7.500449892897044224e-01,-3.378679149412509575e-01,-6.204251992666476312e-02,-5.960176237539511757e-01,-6.099794737948550649e-01,-3.061689884101940762e-01,8.358444713518867752e-01,1.557158775426468189e-01
-9.746091602195795511e-01,-7.066658575473027115e-01,8.728498164924159974e-01,-7.733767074986276358e-01,1.317551989099378373e-01,-1.977627965045461178e-01,5.062380770871597463e-02,2.531844137265237271e-01,-5.703232847032462249e-01,-4.202143625376498215e-01,4.688107799680781840e-01,3.164752004773416227e-01
-9.746091602195795511e-01,-7.066658575473027115e-01,-4.560211637508932436e-01,1.985098229596886921e-01,-1.592610924487370405e-01,-2.385175658075452954e-01,7.428785996303310935e-01,4.123578776287082359e-01,1.667158805503169139e-01,-3.153143846325126010e-01,-1.550594676960653229e-01,2.717582393851623035e-01
-1.195900487237342713e-01,-6.061960405402421204e-01,-8.674920762324540568e-01,1.824158527246041661e+00,-1.307596139181313122e+00,-3.524459116961457528e-01,-1.760427084889008231e+00,-1.389428125166476402e+00,2.341184010868381904e+00,-1.062097860878390186e-03,-2.527650130350658775e-01,-2.600277721822959881e-02
-9.746091602195795511e-01,-7.066658575473027115e-01,6.292144536821691059e-01,-1.333960034527000571e-01,8.109974138600836713e-02,-1.005789207549082076e-01,1.400494077814484484e-01,1.545623798767772339e-01,6.311836198172735002e-02,2.697043869849421460e-01,-2.684677564425549945e-01,-2.417457892482316184e-01
8.962847061500621715e-01,5.067094421942788252e-01,-8.770358216447224908e-01,-2.107177722418644150e-01,-6.217447728977848476e-01,-3.422551382800267938e-01,-7.019134403833217073e-01,-4.817858626837308034e-01,-3.792368340033908103e-01,4.743708577607721466e-01,-5.278445703207478301e-01,3.087257747798345942e-01
-9.746091602195795511e-01,-7.066658575473027115e-01,-1.650585431083194665e-01,-7.196675690425015093e-01,2.376121333261760615e-01,-4.498711338568241180e-02,5.053860245777915816e-01,5.279175875076695945e-01,-5.545961680537085936e-01,-1.033460956671717224e+00,2.240495612192625607e+00,6.590996402939721666e-01
1.453716878036768467e-01,2.786522143547974562e+00,-6.626286873783832077e-01,-1.164803964744274001e-01,-9.519482787642555843e-01,-3.456952694149473815e-01,-7.828766665430509919e-01,-1.062530737344242082e+00,-4.966656797950898955e-02,2.835711840474510193e-01,-7.207694899072664141e-01,-8.887529109939679151e-01
3.014356642647370577e-01,2.579823084713611103e-01,-9.507176902221385895e-01,6.861378326869980171e-01,-1.370207064588091939e+00,-3.524815900374068667e-01,-1.636260504838168650e+00,-1.532450566155939997e+00,2.362120959625923222e-01,8.075563652582512519e-02,-9.956668708629690112e-01,-1.030188433212421595e+00
-9.746091602195795511e-01,-7.066658575473027115e-01,6.598010911747538287e-01,-9.277860007306435453e-01,7.322882615442827259e-01,-1.612658895914431678e-01,1.353841916951544100e+00,1.217883782196225395e+00,-6.025181608864393912e-01,-3.044110557827668928e-01,-2.998813269831664408e-01,-1.437053015069065243e+00
8.677602651765308206e-01,3.687638757413528534e+00,-3.943949511151056408e-01,-2.946339641474824966e-01,4.542948755448062981e-01,-2.952139104711728468e-01,-5.822668597194854412e-01,-2.874597533447338371e-01,-4.714870136073434637e-01,5.968262569194761058e-01,-6.181465398101640973e-01,2.967711836370465206e-01
1.057643063228777658e+00,2.129238914171001085e+00,-7.778603602407460071e-01,1.499589329192793363e-01,-5.876527775957430810e-01,-3.246675716299052827e-01,3.908885928755594097e-02,-2.360428470799535439e-01,-1.383329556858227394e-01,2.524428437827025418e-01,-1.344640493490236177e-01,1.026001243347115288e+00
-9.746091602195795511e-01,-7.066658575473027115e-01,-8.061217250484604968e-02,-6.978308945336790803e-01,9.809576513062854275e-01,-1.856061491682197973e-01,1.290698646960763751e+00,1.240893317690093811e+00,-5.630713257849097042e-01,-9.085821795500951259e-01,3.534142138102304709e-01,6.683087658199021730e-01
9.383981465092106067e-01,1.075099051351626755e+00,-8.581328465290963825e-01,3.026491220050910314e-01,-1.094484020086496256e+00,-3.488465443810005451e-01,-9.939368006972616465e-01,-1.270484988346132882e+00,-5.505674868236513225e-02,2.012415188171173541e-01,-3.143748088548010133e-01,7.869094204913550383e-01
2.734463802075471239e+00,2.644421251719985655e+00,1.319918824985095274e+00,-3.420407043437204697e-01,2.382819907621782363e-01,-1.813053122804159437e-02,6.835027865216544152e-01,5.466322830770758978e-01,-1.446363101658838454e-02,5.373652873597417612e-01,-1.156089562773054080e+00,-1.635200147840805585e+00
9.525480586160183227e-01,1.585661442017872513e+00,3.111228810543549828e-01,-8.404484695550861195e-01,4.227943466121825145e-01,-1.953272365360949614e-01,9.492848410044055774e-01,7.937243645036308193e-01,-5.697619373614394300e-01,3.278724022970667118e-01,-1.636159849140985389e-01,5.824365470606604478e-02
-9.746091602195795511e-01,-7.066658575473027115e-01,7.600364353744070156e-01,-8.849472574955669080e-01,5.182859919102124346e-02,-4.560633194333688079e-02,-1.654631795414358564e-01,1.546264925990498418e-01,-5.898216587099845976e-01,-7.315569476130950877e-01,6.078138459065594024e-01,-8.484178049913937425e-02
1.630887684963921336e+00,2.220539608037956025e+00,7.816776581089542042e-02,3.361235500632840378e-01,4.611286158270634372e-01,-3.124964531558865333e-01,-9.402943564381419650e-01,-5.579615006091128704e-01,1.058918687453119650e-01,5.565429602607375320e-02,-6.343062264455563426e-01,6.075905533495346011e-01
1.469628423514580673e+00,1.903757670900958043e+00,-5.399839494504946602e-01,-2.169155157092775982e-02,-7.270844230320686608e-01,-3.411102258716041113e-01,-8.798755756718125154e-01,-8.454774908087261398e-01,4.697326237901627843e-02,4.788900737370463956e-01,-5.170205148801695350e-01,5.239084153500186414e-01
-1.479116582463471663e-01,-3.634288175774277319e-01,-8.287884217501373385e-01,1.502976454878441448e+00,-8.651930382120386342e-01,-3.472948249887866101e-01,-6.928332187964022504e-01,-7.736344339884447807e-01,-3.175703211279582439e-01,5.095739665446042954e-01,3.913414590094924095e-01,1.181410928203358912e+00
-4.085261245662178409e-01,-1.371097815928361552e-01,-7.994958853784857045e-01,-2.221306340711025062e-01,-1.253694756791865039e+00,-3.452741749949690964e-01,-8.011917942636722634e-01,-1.349246603509572040e+00,-3.289441763087875281e-01,3.745381422544719063e-01,-1.033228726345365445e+00,-1.318049041839164826e+00
-9.746091602195795511e-01,-7.066658575473027115e-01,1.175141630142836485e-01,4.364464631969295905e-01,1.363619526542627636e-01,-3.245598977789765915e-01,-6.721528824629072751e-01,-9.671884355207538420e-02,4.509972378140067462e-01,5.550024461856891689e-01,-4.850266824784912195e-02,4.902656723185900289e-01
5.829031148690270170e-01,-4.616164699846563857e-01,-5.208353957954905411e-01,-5.875613058642732700e-02,-5.334722967439630148e-01,-3.156112752414660938e-01,-2.496766441206298981e-01,-3.784715275225135622e-01,-2.175039143371773898e-01,4.657989245339512197e-01,-2.816187016701965362e-01,7.988640116341425568e-01
-9.746091602195795511e-01,-7.066658575473027115e-01,9.084949988217209116e-01,2.920104775730304469e-01,3.038670111387916095e-01,-4.830211984469776586e-03,1.668980128762417026e-01,2.595902565670967221e-01,3.476608431046702696e-01,-1.270213286919170403e-01,1.660243233479151703e+00,1.351844838073190225e+00
2.077741718040451435e-01,1.885667497946416304e+00,5.220113185151451646e-02,-8.584013566774034709e-02,-2.613293422414447731e-01,-3.262378190733952188e-01,-7.508177756689442539e-01,-7.960299395917189713e-01,-2.413056503146930598e-01,3.216886887946242002e-01,-4.939445627766264058e-01,4.282716862077147191e-01
6.873024052457161748e-01,4.853604447232519603e-01,-5.568936468435636833e-01,9.000216618473347863e-01,-4.229572157354715700e-01,-3.196359832678486446e-01,-2.951296707899294658e-01,-2.180586967836908308e-01,5.937538139335485354e-01,4.840262647007967378e-01,-5.927199253843071780e-01,6.963395192407437206e-02
-9.746091602195795511e-01,-7.066658575473027115e-01,5.587079679905437857e-01,-9.272273438620083352e-01,1.410619210730001738e+00,2.636877563818028625e-01,1.555952839070723570e+00,1.586746857612306050e+00,-5.669261912815412030e-01,1.050520846206127040e-01,-8.638160673169659187e-01,-2.391099967921462621e+00
3.529230792787822479e-01,-1.152670396891074256e-01,-1.525480690035676545e-01,3.181525610236245472e-01,-2.099583776862914974e-01,-3.228219164125892271e-01,2.783542000072830036e-01,1.896696795645559652e-01,-8.949348386702814240e-02,2.357998665979236519e-01,-4.934637406486617195e-01,3.804533216365629800e-01
2.865737579256046330e-01,-6.717890281693943422e-01,-1.213049222040429864e-01,-3.234840079826229453e-01,-1.196851841058359650e-01,-3.143283410806040901e-01,-8.133276529313696601e-01,-6.544638366600834534e-01,-3.652855454005712876e-01,3.609327799234465228e-01,-3.390832480770260560e-01,8.466823762052948510e-01
1.092711433517984387e+00,8.249851755339195070e-02,-4.446103721117017349e-01,6.241280777363635845e-01,-2.408815514048276707e-01,-2.987687368794504361e-01,-2.188983209243165751e-01,-1.398359142861489435e-01,1.695032250290141596e-01,6.639905334618459998e-01,-4.760820287000991913e-01,4.282716862077147191e-01
-9.746091602195795511e-01,-7.066658575473027115e-01,7.316429827478800885e-01,-9.249545913964068999e-01,7.647388096502023558e-01,-7.904816310542654711e-02,1.159534433248949004e+00,1.096503513237777172e+00,-6.086088603714813194e-01,-2.164742298263060694e-01,-9.750376664623930378e-02,9.707487805448379303e-01
1.177367885924888169e+00,6.723973900946247362e-01,3.166095046372578103e+00,-7.633708836172131695e-01,3.417943858637905841e+00,3.320266937028099274e+00,1.971429293797188897e+00,2.359235954552319825e+00,-4.008394273646589956e-01,8.074434252435127579e-01,-1.306985348027374760e+00,-2.378054216062799320e+00
-9.746091602195795511e-01,-7.066658575473027115e-01,-5.699465060831894192e-01,-6.984300056188408323e-01,-1.034057695398282961e+00,-3.461981507380361145e-01,-5.110268584325494690e-01,-9.634477385879368638e-01,-4.281141409905395712e-01,-6.243458668248943466e-01,-1.643443711395829177e-01,-1.600391865007419367e+00
4.173158911304087892e-01,2.668682547347477563e+00,-7.661521878143183750e-01,8.480516402997743119e-01,-1.121834696781893737e+00,-3.495384044996844297e-01,-1.092107170682054207e+00,-1.149764508595174206e+00,5.588836881634929865e-01,1.370794854090434667e-01,-4.969832990610690837e-01,3.684987304937743513e-01
