3.151190876960754395e-01,2.282001376152038574e-01,1.208656818807981453e-02,1.181499101221561432e-02,1.624590449136831694e+03,1.154156168922781944e-03,4.333471506635969490e+03,5.135186010677770355e+03,5.259485985377089111e-04,3.087506993212715489e+00,1.428941488265991211e-01,1.033399470899470842e-03
6.710875630378723145e-01,1.573211103677749634e-01,4.011956601432752761e-02,8.130165189504623413e-02,3.544965730128602900e+03,8.716403506696224213e-03,4.322328880901846787e+03,9.666238354669971159e+03,7.690135688474757959e-03,3.133573952874320057e+00,2.452649474143981934e-01,9.994403134244822517e-03
2.895057499408721924e-01,2.371872812509536743e-01,1.303685600403121578e-02,4.886645823717117310e-03,1.095654841073701846e+03,2.830120921134948730e-01,2.690050094184404770e+03,2.986522352430555657e+03,2.528291259025151265e-04,3.231064349306933536e+00,2.150487303733825684e-01,1.931396786155747643e-03
8.294047117233276367e-01,5.698155611753463745e-03,1.471338356349064513e-01,1.163666974753141403e-02,7.525714168623601836e+03,2.245653867721557617e-01,5.526709823264370243e+03,1.548466545725553260e+04,9.146713504214644538e-04,3.111197295947983665e+00,6.567037701606750488e-01,5.847679640718562999e-03
2.656522989273071289e-01,1.375254094600677490e-01,5.534300760453738505e-02,6.201986595988273621e-02,4.562911433514220334e+03,1.104806829243898392e-02,5.273826935461268477e+03,1.177439383525890844e+04,1.981750640790933340e-03,3.209250360101730593e+00,3.956620097160339355e-01,9.155273437500000000e-03
3.788578510284423828e-01,3.255972638726234436e-03,1.513419760971684291e-01,5.994898732751607895e-03,7.366227495806585466e+03,1.588401198387145996e-01,5.902937853714111043e+03,1.615878868230325315e+04,4.565351911543170851e-04,3.103668099738620789e+00,4.954639673233032227e-01,6.307419265033408287e-03
5.545275211334228516e-01,3.641703128814697266e-01,1.442378205660800085e-02,8.960823714733123779e-02,9.411079387214606413e+02,1.681591849774122238e-03,2.623737979377239299e+03,2.236661783854166515e+03,2.292062140735647013e-02,3.210584041350942108e+00,8.053605258464813232e-02,1.950338801711840172e-03
2.659147679805755615e-01,6.078053265810012817e-02,1.666640527801101571e-02,1.614109985530376434e-02,3.044100027615475028e+03,3.046045778319239616e-03,5.152648446018020877e+03,1.190033817823628488e+04,1.174801839668532894e-03,3.033958538674678795e+00,4.101615250110626221e-01,5.833032273603083045e-03
3.621782958507537842e-01,4.173086211085319519e-02,1.430955754850095074e-01,1.089616026729345322e-02,7.764878346820071783e+03,1.445466428995132446e-01,6.042520305530531004e+03,1.666105065387228387e+04,2.150333183574251652e-03,3.100668299958141638e+00,3.956300020217895508e-01,3.685141509433962313e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.804522234426998370e-02,1.289775818586349487e-01,9.739822226307512665e+02,3.128383308649063110e-03,1.794969936639974321e+03,2.328989173626077445e+03,3.216567858147918735e-02,3.091427815218650288e+00,6.101423501968383789e-02,3.940021613832852751e-03
3.123916983604431152e-01,1.276913881301879883e-01,1.332813808501029547e-02,2.984261326491832733e-02,1.420975078325387130e+03,3.614431247115135193e-03,3.940020403759988312e+03,3.078057769315326823e+03,2.151662500281111608e-03,2.898889390605095873e+00,2.098310291767120361e-01,2.459855163727959950e-03
4.075432717800140381e-01,4.288755357265472412e-02,1.298944839221906067e-01,2.462332323193550110e-02,6.908248874535373034e+03,1.013262197375297546e-01,5.036759919021185851e+03,1.416123310620723714e+04,2.313578733682544568e-03,2.807330297874835789e+00,1.022423028945922852e+00,1.006112662103746461e-02
